closingDate,contractSize,contractLength,contractID,paymentDate
2016/10/03,325.0,2,DKU-7zy0ev-0002,2016/12/17
2016/10/03,60.0,3,DKU-lb52wg-0001,2017/01/04
2016/10/03,110.0,3,DKU-7db02n-0002,2017/01/03
2016/10/03,95.0,3,DKU-miqo1m-0002,2016/12/31
2016/10/04,265.0,2,DKU-4wf47r-0001,2017/01/24
2016/10/04,415.0,1,DKU-hjzuxp-0001,2016/12/16
2016/10/04,115.0,2,DKU-a6531j-0003,2017/01/26
2016/10/04,305.0,1,DKU-9s4edc-0002,2017/01/11
2016/10/04,95.0,1,DKU-f67k9c-0001,2017/02/03
2016/10/05,137.0,3,DKU-q110bp-0002,2017/01/21
2016/10/05,85.0,1,DKU-frgdh2-0001,2017/01/31
2016/10/05,85.0,3,DKU-ou2o90-0001,2017/01/10
2016/10/06,95.0,1,DKU-vowpqf-0002,2017/01/09
2016/10/07,190.0,2,DKU-ccteui-0002,2017/01/26
2016/10/07,198.0,2,DKU-ur6bdd-0003,2017/02/04
2016/10/08,245.0,2,DKU-f2r6l4-0002,2017/02/04
2016/10/08,252.0,2,DKU-jk8pyd-0002,2017/02/02
2016/10/08,55.0,3,DKU-6kjc9a-0001,2017/01/07
2016/10/08,70.0,3,DKU-tjvems-0001,2016/12/17
2016/10/08,155.0,3,DKU-m700hi-0001,2017/01/21
2016/10/08,75.0,3,DKU-8w38u8-0002,2016/12/12
2016/10/09,122.0,3,DKU-4naew2-0002,2017/01/16
2016/10/09,337.0,2,DKU-2dhc77-0002,2017/01/25
2016/10/09,235.0,1,DKU-yyd9zf-0001,2017/02/02
2016/10/10,155.0,3,DKU-h0uiz0-0003,2016/12/04
2016/10/10,90.0,3,DKU-w528av-0002,2017/02/08
2016/10/10,90.0,1,DKU-vs5eej-0001,2017/02/07
2016/10/11,205.0,3,DKU-l6ns8n-0001,2016/12/31
2016/10/11,75.0,1,DKU-eegaqo-0001,2017/01/29
2016/10/11,75.0,2,DKU-dz7bjf-0002,2016/12/11
2016/10/12,148.0,1,DKU-6ylst0-0003,2017/01/08
2016/10/13,65.0,3,DKU-xgayjd-0001,2016/12/29
2016/10/13,115.0,1,DKU-d98lkn-0001,2017/01/01
2016/10/13,110.0,3,DKU-opx5d9-0001,2017/01/25
2016/10/13,55.0,1,DKU-u70z83-0001,2016/12/20
2016/10/13,270.0,1,DKU-ushu2w-0002,2017/01/04
2016/10/14,355.0,3,DKU-p3h9dh-0002,2017/01/22
2016/10/14,390.0,2,DKU-sp2cv4-0002,2017/01/08
2016/10/14,123.0,2,DKU-14wakq-0003,2017/02/05
2016/10/14,105.0,3,DKU-7j4oqq-0001,2017/02/02
2016/10/14,177.0,2,DKU-hxo9jp-0002,2016/12/31
2016/10/15,55.0,1,DKU-g7atdv-0001,2017/02/03
2016/10/15,105.0,2,DKU-ple0nf-0001,2017/01/16
2016/10/15,95.0,3,DKU-puaafo-0001,2017/02/06
2016/10/15,75.0,3,DKU-n461r0-0002,2016/12/21
2016/10/16,160.0,2,DKU-1i8t77-0002,2017/01/20
2016/10/16,323.0,1,DKU-gwd8ud-0003,2016/12/26
2016/10/16,140.0,2,DKU-3a5y61-0002,2017/01/20
2016/10/17,340.0,3,DKU-l087fr-0001,2017/02/19
2016/10/17,112.0,2,DKU-hrl6yn-0003,2017/01/20
2016/10/18,166.0,3,DKU-kyy7kt-0003,2017/01/19
2016/10/18,233.0,2,DKU-i0vrh4-0003,2017/02/04
2016/10/18,112.0,3,DKU-sk740m-0002,2017/02/06
2016/10/18,145.0,3,DKU-j3o9e9-0003,2017/01/13
2016/10/19,100.0,1,DKU-shcfpq-0001,2017/01/11
2016/10/20,87.0,1,DKU-u738k1-0003,2017/01/09
2016/10/20,152.0,2,DKU-riheai-0002,2017/01/27
2016/10/20,212.0,1,DKU-v8hhad-0003,2017/02/07
2016/10/21,85.0,3,DKU-bih63y-0001,2017/02/03
2016/10/21,113.0,2,DKU-ukiyxs-0003,2017/01/28
2016/10/21,112.0,3,DKU-3mtok5-0002,2017/01/08
2016/10/22,222.0,2,DKU-ewk9ts-0002,2017/02/25
2016/10/22,102.0,3,DKU-t8ep7d-0003,2017/01/05
2016/10/22,210.0,1,DKU-hjk11d-0003,2017/01/25
2016/10/23,155.0,3,DKU-6k6ek9-0001,2017/01/25
2016/10/23,50.0,2,DKU-jx3uag-0001,2017/01/03
2016/10/23,75.0,3,DKU-utv73r-0002,2017/02/10
2016/10/23,75.0,1,DKU-hf4r2l-0002,2017/02/19
2016/10/24,55.0,3,DKU-lfwzth-0001,2017/02/16
2016/10/24,75.0,2,DKU-0crzfr-0002,2016/12/27
2016/10/24,75.0,1,DKU-ma0142-0002,2016/12/21
2016/10/25,75.0,1,DKU-4dgbzp-0001,2017/02/03
2016/10/25,235.0,2,DKU-o4mohp-0001,2017/01/08
2016/10/25,290.0,3,DKU-pwhbx4-0002,2017/02/22
2016/10/25,136.0,3,DKU-hmt126-0003,2017/02/05
2016/10/26,202.0,2,DKU-lh0uwf-0002,2017/02/26
2016/10/26,115.0,2,DKU-9frf77-0002,2017/02/03
2016/10/26,165.0,2,DKU-kufym2-0001,2016/12/26
2016/10/26,245.0,3,DKU-vchhee-0002,2017/01/29
2016/10/26,105.0,1,DKU-86y3zt-0002,2017/01/21
2016/10/26,50.0,2,DKU-g9gf98-0001,2016/12/25
2016/10/27,202.0,3,DKU-lpbyja-0002,2017/01/31
2016/10/27,135.0,1,DKU-4sl1lk-0001,2017/01/14
2016/10/27,85.0,3,DKU-m6y8fu-0001,2017/02/17
2016/10/28,70.0,3,DKU-eye8xn-0001,2016/12/22
2016/10/28,60.0,3,DKU-koyusg-0001,2017/02/11
2016/10/31,497.0,3,DKU-lrdt9t-0003,2017/02/26
2016/11/01,140.0,2,DKU-skxdkr-0001,2017/01/29
2016/11/02,125.0,2,DKU-ayhm3x-0001,2017/01/02
2016/11/03,80.0,2,DKU-2k5ra1-0001,2017/01/16
2016/11/03,127.0,2,DKU-xogns0-0003,2017/01/19
2016/11/03,165.0,3,DKU-6pe2ia-0001,2017/02/19
2016/11/03,175.0,2,DKU-bt5vwi-0001,2017/03/19
2016/11/03,150.0,1,DKU-nuqyte-0001,2017/02/03
2016/11/03,75.0,1,DKU-m0vlbh-0002,2016/12/28
2016/11/03,75.0,2,DKU-w07cpk-0002,2017/01/09
2016/11/03,277.0,2,DKU-34n3zr-0002,2017/02/15
2016/11/04,95.0,3,DKU-0xvei9-0003,2017/01/10
2016/11/04,137.0,2,DKU-1fmdig-0002,2017/01/19
2016/11/04,75.0,3,DKU-ekzk2g-0002,2017/02/02
2016/11/04,172.0,2,DKU-uki35c-0002,2017/02/06
2016/11/05,105.0,2,DKU-rq19yu-0001,2017/02/05
2016/11/05,80.0,2,DKU-5binfz-0002,2017/01/19
2016/11/05,70.0,1,DKU-xqyfe3-0001,2017/02/18
2016/11/05,50.0,2,DKU-3kiq9e-0001,2017/02/08
2016/11/05,108.0,1,DKU-gbdv0e-0003,2017/01/25
2016/11/06,330.0,2,DKU-48rkod-0001,2017/02/27
2016/11/07,50.0,2,DKU-15tnzq-0001,2017/03/15
2016/11/07,110.0,1,DKU-nhp3xp-0002,2017/02/17
2016/11/07,230.0,1,DKU-bmho3c-0002,2017/01/25
2016/11/07,117.0,2,DKU-h7xk7a-0002,2017/03/17
2016/11/08,50.0,3,DKU-jmkicb-0001,2017/02/20
2016/11/09,110.0,3,DKU-7h8uwo-0001,2017/02/12
2016/11/09,85.0,1,DKU-nwfkg2-0001,2017/03/06
2016/11/09,50.0,2,DKU-e5tt5z-0001,2017/02/09
2016/11/09,85.0,3,DKU-wqizx4-0001,2017/01/30
2016/11/09,120.0,3,DKU-wk8m9b-0001,2017/02/22
2016/11/09,230.0,2,DKU-kx20ra-0001,2017/01/26
2016/11/10,153.0,1,DKU-b06yam-0003,2017/04/16
2016/11/10,90.0,2,DKU-gaqca8-0001,2017/01/28
2016/11/11,427.0,1,DKU-vk7rpm-0002,2017/02/11
2016/11/11,447.0,1,DKU-2kh3sz-0002,2017/02/08
2016/11/12,50.0,2,DKU-4jsicd-0001,2017/02/26
2016/11/12,110.0,3,DKU-k4epza-0001,2017/02/19
2016/11/12,120.0,1,DKU-ngwcgw-0001,2017/02/25
2016/11/12,77.0,1,DKU-19ex5z-0002,2017/01/27
2016/11/12,92.0,1,DKU-9bloup-0002,2017/03/15
2016/11/13,77.0,2,DKU-dslyi8-0002,2017/02/19
2016/11/13,50.0,1,DKU-w70dd5-0001,2017/02/14
2016/11/13,75.0,3,DKU-xs2h35-0002,2017/01/19
2016/11/14,205.0,2,DKU-2k0ujw-0001,2017/02/17
2016/11/14,212.0,3,DKU-n251ss-0002,2017/04/10
2016/11/14,50.0,3,DKU-gbz5b2-0001,2017/02/24
2016/11/14,261.0,3,DKU-h47t6t-0004,2017/03/07
2016/11/15,297.0,1,DKU-9ud75n-0002,2017/01/22
2016/11/15,175.0,3,DKU-xu8bwe-0002,2017/02/05
2016/11/16,130.0,1,DKU-g9frfj-0002,2017/03/03
2016/11/16,110.0,3,DKU-qyai7m-0002,2017/02/23
2016/11/16,55.0,3,DKU-egnl0i-0001,2016/12/30
2016/11/16,75.0,2,DKU-xb1vbu-0002,2016/12/29
2016/11/16,305.0,2,DKU-smwrhc-0002,2017/02/17
2016/11/16,50.0,2,DKU-6h3juu-0001,2017/02/02
2016/11/17,212.0,1,DKU-w8fc4z-0002,2017/02/08
2016/11/17,117.0,3,DKU-k2xzwz-0002,2017/01/14
2016/11/17,132.0,2,DKU-q6ujdb-0003,2017/02/13
2016/11/17,197.0,1,DKU-co4tkj-0002,2017/02/14
2016/11/17,122.0,3,DKU-2yokf0-0003,2017/01/30
2016/11/18,100.0,1,DKU-j7mjps-0001,2017/02/28
2016/11/18,145.0,1,DKU-x72sf4-0002,2017/02/23
2016/11/18,88.0,1,DKU-r3dx0z-0003,2017/02/20
2016/11/18,65.0,1,DKU-674p86-0001,2017/02/07
2016/11/19,90.0,1,DKU-72a3lk-0001,2017/02/07
2016/11/19,50.0,3,DKU-i9ixza-0001,2017/02/04
2016/11/19,467.0,1,DKU-exqknu-0002,2017/04/12
2016/11/19,75.0,2,DKU-hhsbn8-0001,2017/02/15
2016/11/19,75.0,2,DKU-2z9c0h-0002,2017/02/14
2016/11/20,212.0,2,DKU-yqezm8-0002,2017/01/17
2016/11/20,130.0,1,DKU-imka64-0001,2017/03/24
2016/11/21,135.0,1,DKU-6sv69v-0002,2017/02/11
2016/11/21,60.0,3,DKU-ahq6oy-0001,2017/03/01
2016/11/21,75.0,2,DKU-p9n0qq-0002,2017/02/16
2016/11/21,145.0,2,DKU-qnq6c3-0001,2017/02/10
2016/11/22,105.0,1,DKU-evvpbi-0001,2017/02/17
2016/11/22,145.0,1,DKU-sl1saf-0003,2017/02/12
2016/11/22,147.0,2,DKU-ap4c7a-0002,2017/02/05
2016/11/22,283.0,3,DKU-xs0emw-0004,2017/03/27
2016/11/22,150.0,1,DKU-bw9rws-0002,2017/03/22
2016/11/23,130.0,1,DKU-586v9j-0002,2017/02/04
2016/11/23,120.0,1,DKU-6b057y-0001,2017/02/02
2016/11/23,90.0,2,DKU-iwxszu-0001,2017/04/19
2016/11/23,50.0,3,DKU-5j4ye9-0001,2017/01/28
2016/11/23,50.0,2,DKU-7uaxpy-0001,2017/04/04
2016/11/23,50.0,3,DKU-bk2k6y-0001,2017/02/28
2016/11/24,50.0,3,DKU-wcusmv-0001,2017/02/17
2016/11/24,75.0,3,DKU-00hld3-0002,2017/03/11
2016/11/24,331.0,1,DKU-76no08-0004,2017/01/22
2016/11/24,50.0,3,DKU-uhcmmc-0001,2017/03/25
2016/11/24,165.0,3,DKU-uyj0zh-0001,2017/03/31
2016/11/24,282.0,3,DKU-cuf2nn-0002,2017/03/06
2016/11/24,50.0,2,DKU-80eclu-0001,2017/01/29
2016/11/24,180.0,2,DKU-z8hh81-0001,2017/03/13
2016/11/25,125.0,2,DKU-88gn13-0002,2017/02/04
2016/11/25,50.0,3,DKU-kxjatc-0001,2017/02/04
2016/11/25,181.0,3,DKU-rcg3ha-0003,2017/02/06
2016/11/25,95.0,2,DKU-tme17j-0001,2017/03/01
2016/11/26,97.0,3,DKU-xxe6oe-0002,2017/02/25
2016/11/26,97.0,1,DKU-sectrf-0002,2017/03/07
2016/11/26,261.0,1,DKU-e6y6us-0004,2017/03/08
2016/11/26,112.0,1,DKU-w3ucpq-0003,2017/03/19
2016/11/26,145.0,3,DKU-gco84c-0001,2017/03/07
2016/11/26,100.0,3,DKU-rze83d-0002,2017/02/15
2016/11/26,210.0,1,DKU-4kcmit-0004,2017/03/24
2016/11/27,130.0,1,DKU-rs5sog-0002,2017/03/03
2016/11/27,100.0,1,DKU-2lfr13-0001,2017/03/15
2016/11/27,120.0,1,DKU-zsh9jn-0001,2017/03/31
2016/11/27,168.0,2,DKU-55pk4j-0003,2017/03/13
2016/11/28,50.0,2,DKU-4rv98f-0001,2017/02/16
2016/11/28,55.0,2,DKU-kem6tm-0001,2017/02/28
2016/11/30,75.0,2,DKU-jklq39-0002,2017/02/27
2016/12/01,321.0,3,DKU-7r6wsz-0003,2017/04/03
2016/12/01,220.0,3,DKU-n3doj3-0003,2017/04/05
2016/12/01,152.0,3,DKU-5gb4a6-0002,2017/04/24
2016/12/02,55.0,3,DKU-rst8vs-0001,2017/02/20
2016/12/02,100.0,3,DKU-c4nnjz-0001,2017/02/28
2016/12/02,75.0,2,DKU-nhhuuk-0002,2017/02/12
2016/12/02,110.0,3,DKU-0nviej-0001,2017/02/14
2016/12/02,137.0,3,DKU-e96j6o-0002,2017/02/12
2016/12/03,100.0,1,DKU-4in685-0003,2017/03/01
2016/12/03,125.0,3,DKU-tde0a9-0001,2017/04/20
2016/12/03,102.0,3,DKU-36sjot-0002,2017/03/28
2016/12/03,225.0,1,DKU-b2cjvd-0001,2017/03/11
2016/12/03,90.0,2,DKU-4kjo5v-0002,2017/02/21
2016/12/03,50.0,3,DKU-ctrr92-0001,2017/04/07
2016/12/03,55.0,2,DKU-h27z6r-0001,2017/02/16
2016/12/04,125.0,2,DKU-yda949-0001,2017/03/13
2016/12/04,205.0,1,DKU-jk9ji3-0002,2017/03/05
2016/12/04,50.0,1,DKU-76e43x-0001,2017/03/17
2016/12/05,77.0,1,DKU-8cyhi5-0002,2017/03/14
2016/12/05,95.0,3,DKU-e4stxl-0001,2017/02/11
2016/12/05,105.0,2,DKU-k14pwn-0001,2017/03/10
2016/12/05,110.0,1,DKU-pnqzlf-0001,2017/03/03
2016/12/06,110.0,1,DKU-i7t3am-0001,2017/03/08
2016/12/06,65.0,1,DKU-d8iypg-0001,2017/03/05
2016/12/07,60.0,2,DKU-1tyf6a-0001,2017/03/04
2016/12/07,162.0,3,DKU-2x6fy3-0002,2017/03/28
2016/12/07,150.0,2,DKU-uc5f0k-0002,2017/03/13
2016/12/07,87.0,2,DKU-l3in85-0003,2017/03/16
2016/12/08,157.0,3,DKU-nau50f-0002,2017/03/10
2016/12/08,312.0,2,DKU-afinqs-0002,2017/02/21
2016/12/08,50.0,3,DKU-4z988z-0001,2017/03/11
2016/12/08,87.0,3,DKU-nj1hu5-0003,2017/03/03
2016/12/08,95.0,2,DKU-jp0hoy-0002,2017/03/07
2016/12/08,140.0,1,DKU-ubifkn-0001,2017/02/28
2016/12/09,75.0,3,DKU-hhl6o7-0002,2017/03/03
2016/12/09,172.0,3,DKU-vrqpio-0002,2017/02/26
2016/12/09,55.0,1,DKU-kepdwg-0001,2017/03/05
2016/12/09,105.0,3,DKU-fnh3yi-0001,2017/04/23
2016/12/09,105.0,2,DKU-1pazte-0001,2017/04/23
2016/12/09,50.0,2,DKU-gw6rjh-0001,2017/02/19
2016/12/10,165.0,3,DKU-52md3b-0002,2017/03/23
2016/12/10,115.0,3,DKU-y0y4ms-0001,2017/03/14
2016/12/10,75.0,3,DKU-yxij3l-0002,2017/03/28
2016/12/11,80.0,2,DKU-h72m70-0001,2017/03/20
2016/12/11,70.0,3,DKU-vl8nwu-0001,2017/03/12
2016/12/11,70.0,3,DKU-slxtfx-0001,2017/03/27
2016/12/11,168.0,1,DKU-9wkdjj-0003,2017/03/14
2016/12/11,327.0,3,DKU-dp92e7-0002,2017/04/02
2016/12/11,197.0,3,DKU-974463-0002,2017/02/23
2016/12/12,102.0,2,DKU-e770ie-0003,2017/02/10
2016/12/12,255.0,1,DKU-b8x5ho-0002,2017/03/09
2016/12/12,122.0,2,DKU-wtz8xy-0003,2017/04/03
2016/12/12,105.0,3,DKU-npke3n-0002,2017/02/21
2016/12/13,117.0,1,DKU-sib6i0-0002,2017/03/08
2016/12/13,87.0,2,DKU-yd496q-0002,2017/03/18
2016/12/13,210.0,2,DKU-mwx775-0001,2017/03/11
2016/12/13,255.0,3,DKU-e0rm31-0002,2017/04/25
2016/12/13,208.0,3,DKU-bba4j9-0003,2017/02/24
2016/12/14,65.0,3,DKU-sosbxx-0001,2017/03/10
2016/12/14,205.0,3,DKU-uc0olk-0001,2017/04/23
2016/12/14,75.0,3,DKU-ousgna-0002,2017/03/01
2016/12/14,122.0,3,DKU-be1r0x-0002,2017/03/03
2016/12/15,85.0,1,DKU-060bpk-0001,2017/03/06
2016/12/15,155.0,3,DKU-inx4t3-0001,2017/02/27
2016/12/16,210.0,1,DKU-bn1bah-0003,2017/03/09
2016/12/16,80.0,2,DKU-oxs79k-0002,2017/03/30
2016/12/17,135.0,2,DKU-pomsdl-0001,2017/03/24
2016/12/17,110.0,2,DKU-6l7w7o-0001,2017/03/09
2016/12/17,50.0,2,DKU-rqfjcb-0001,2017/04/02
2016/12/18,770.0,3,DKU-07kt3a-0002,2017/03/11
2016/12/18,205.0,1,DKU-g1ybf8-0001,2017/04/12
2016/12/18,150.0,3,DKU-o2o502-0001,2017/03/23
2016/12/18,65.0,3,DKU-kiqvm7-0001,2017/03/30
2016/12/18,170.0,3,DKU-0zoplc-0001,2017/04/17
2016/12/18,82.0,2,DKU-8edm8f-0002,2017/03/08
2016/12/18,150.0,3,DKU-amh7ni-0001,2017/03/31
2016/12/18,400.0,1,DKU-liagje-0001,2017/03/21
2016/12/19,240.0,2,DKU-o1yaoa-0002,2017/04/07
2016/12/19,50.0,1,DKU-tc2il2-0001,2017/03/13
2016/12/20,120.0,2,DKU-ffgk16-0001,2017/02/25
2016/12/20,175.0,2,DKU-m4yh6t-0001,2017/04/03
2016/12/20,55.0,3,DKU-u3upcz-0001,2017/03/19
2016/12/20,70.0,2,DKU-qznkkt-0001,2017/03/19
2016/12/22,290.0,1,DKU-7selmm-0003,2017/02/17
2016/12/22,92.0,2,DKU-i1zj3l-0003,2017/03/05
2016/12/23,148.0,1,DKU-7i5t2a-0004,2017/02/25
2016/12/23,192.0,3,DKU-n9i72s-0002,2017/03/14
2016/12/23,210.0,3,DKU-jsevoo-0001,2017/03/19
2016/12/23,110.0,3,DKU-qd8mov-0001,2017/05/06
2016/12/23,50.0,3,DKU-vb8nzk-0001,2017/03/05
2016/12/23,794.0,2,DKU-ik3su5-0004,2017/02/20
2016/12/24,87.0,3,DKU-5of6ki-0002,2017/03/02
2016/12/24,150.0,2,DKU-571hyo-0001,2017/04/03
2016/12/24,90.0,3,DKU-yiak8f-0002,2017/03/16
2016/12/25,75.0,1,DKU-nllrrn-0002,2017/03/28
2016/12/25,75.0,2,DKU-uyzge8-0002,2017/03/29
2016/12/25,127.0,1,DKU-niil1d-0002,2017/04/05
2016/12/25,160.0,3,DKU-xdco11-0003,2017/04/02
2016/12/25,132.0,3,DKU-yz4jpl-0002,2017/04/19
2016/12/26,185.0,2,DKU-hefc04-0001,2017/04/03
2016/12/26,157.0,1,DKU-mtvkts-0002,2017/03/27
2016/12/26,60.0,1,DKU-6h7gal-0001,2017/03/08
2016/12/26,185.0,3,DKU-r6k8j7-0001,2017/03/22
2016/12/27,197.0,3,DKU-3y5pyz-0002,2017/05/02
2016/12/27,240.0,1,DKU-6dlgka-0003,2017/02/28
2016/12/28,50.0,2,DKU-jdif4a-0001,2017/04/23
2016/12/31,137.0,2,DKU-shodqs-0002,2017/03/09
2016/12/31,315.0,3,DKU-p8z0kp-0002,2017/04/22
2016/12/31,107.0,2,DKU-ykgcdr-0002,2017/03/23
2017/01/01,95.0,1,DKU-5aymw1-0002,2017/03/17
2017/01/01,87.0,1,DKU-thkqgj-0003,2017/03/31
2017/01/01,50.0,1,DKU-okujdd-0001,2017/04/11
2017/01/01,80.0,1,DKU-iq5k75-0002,2017/03/22
2017/01/01,55.0,2,DKU-d3md0i-0001,2017/04/09
2017/01/02,70.0,3,DKU-z3i7dh-0001,2017/04/24
2017/01/02,50.0,3,DKU-cufetf-0001,2017/05/13
2017/01/02,230.0,1,DKU-chcahk-0002,2017/05/05
2017/01/02,225.0,2,DKU-mn8k3f-0003,2017/04/28
2017/01/03,92.0,2,DKU-ej9qqd-0003,2017/04/24
2017/01/03,70.0,2,DKU-txg6kz-0001,2017/04/23
2017/01/03,87.0,3,DKU-41jhjj-0002,2017/04/18
2017/01/03,180.0,2,DKU-t0vs5x-0003,2017/03/04
2017/01/03,170.0,3,DKU-ta2zpc-0003,2017/04/09
2017/01/03,475.0,1,DKU-qj7aps-0002,2017/04/20
2017/01/04,50.0,1,DKU-nsgeqd-0001,2017/04/10
2017/01/04,283.0,3,DKU-lui59w-0004,2017/03/20
2017/01/04,130.0,2,DKU-75k8hb-0001,2017/04/08
2017/01/04,50.0,1,DKU-ml3dv3-0001,2017/02/27
2017/01/04,85.0,1,DKU-riw45b-0001,2017/03/30
2017/01/04,203.0,2,DKU-a3sg85-0003,2017/04/21
2017/01/04,287.0,1,DKU-trwkn5-0002,2017/04/30
2017/01/05,103.0,1,DKU-r0tn8v-0003,2017/03/25
2017/01/05,65.0,2,DKU-c64ebd-0001,2017/04/21
2017/01/05,75.0,2,DKU-fqz9pl-0002,2017/03/11
2017/01/05,50.0,2,DKU-hgopaf-0001,2017/05/02
2017/01/06,87.0,3,DKU-rhi8gk-0003,2017/04/18
2017/01/06,115.0,2,DKU-r0ggk2-0001,2017/04/16
2017/01/06,85.0,1,DKU-202ixu-0001,2017/04/10
2017/01/06,150.0,2,DKU-zb6dna-0001,2017/03/22
2017/01/06,190.0,1,DKU-8pu2i4-0001,2017/04/22
2017/01/06,80.0,3,DKU-xtuygm-0002,2017/03/23
2017/01/06,95.0,1,DKU-0w3ynj-0001,2017/04/19
2017/01/07,176.0,1,DKU-tr64st-0003,2017/03/21
2017/01/07,85.0,1,DKU-0kr7ck-0002,2017/03/10
2017/01/08,70.0,2,DKU-atk0cs-0001,2017/05/02
2017/01/08,102.0,1,DKU-gslvxq-0004,2017/05/11
2017/01/08,125.0,3,DKU-lq0a5d-0002,2017/03/16
2017/01/09,172.0,2,DKU-88itdy-0002,2017/04/01
2017/01/09,110.0,1,DKU-28moz5-0001,2017/04/17
2017/01/09,115.0,3,DKU-amoukx-0002,2017/03/20
2017/01/09,227.0,2,DKU-alnllv-0002,2017/04/25
2017/01/09,275.0,2,DKU-rlw1me-0002,2017/02/22
2017/01/10,140.0,1,DKU-i1frzn-0002,2017/04/02
2017/01/10,75.0,1,DKU-e2ktcr-0002,2017/03/29
2017/01/10,220.0,2,DKU-foaxjv-0003,2017/03/23
2017/01/11,80.0,2,DKU-tr2qbh-0002,2017/04/02
2017/01/11,137.0,3,DKU-sd5iox-0002,2017/05/02
2017/01/11,70.0,3,DKU-r7d3sn-0001,2017/04/11
2017/01/11,165.0,1,DKU-0hxbek-0001,2017/03/26
2017/01/12,182.0,3,DKU-o5p8ae-0002,2017/03/31
2017/01/12,186.0,1,DKU-oikvot-0003,2017/04/08
2017/01/12,95.0,1,DKU-dovb1b-0001,2017/04/29
2017/01/12,50.0,2,DKU-5zhwu3-0001,2017/03/31
2017/01/12,50.0,2,DKU-oyxxb8-0001,2017/03/22
2017/01/12,75.0,2,DKU-7cd3gk-0001,2017/05/21
2017/01/13,92.0,2,DKU-1p1jm8-0003,2017/04/02
2017/01/13,170.0,2,DKU-6jxjfp-0003,2017/05/05
2017/01/13,121.0,3,DKU-dlhaqp-0003,2017/04/11
2017/01/13,55.0,3,DKU-jn1dvv-0001,2017/04/21
2017/01/14,97.0,1,DKU-j1e5jf-0003,2017/03/23
2017/01/14,280.0,2,DKU-0quoqw-0003,2017/04/11
2017/01/14,203.0,2,DKU-17ltoz-0003,2017/04/09
2017/01/14,252.0,3,DKU-povn1p-0002,2017/04/03
2017/01/14,165.0,1,DKU-ev5m2e-0001,2017/03/16
2017/01/14,385.0,2,DKU-ysqv9v-0001,2017/03/21
2017/01/15,137.0,3,DKU-zx6nk3-0002,2017/04/17
2017/01/15,425.0,1,DKU-23wujr-0003,2017/05/10
2017/01/15,75.0,3,DKU-n1uame-0001,2017/03/26
2017/01/15,210.0,2,DKU-jg7rga-0001,2017/04/19
2017/01/16,127.0,1,DKU-uhu6cm-0002,2017/06/01
2017/01/16,132.0,3,DKU-8735jo-0002,2017/05/22
2017/01/16,50.0,1,DKU-u26mgr-0001,2017/03/12
2017/01/17,75.0,2,DKU-rxh1i7-0002,2017/04/10
2017/01/18,205.0,1,DKU-iyy6x6-0002,2017/04/30
2017/01/18,148.0,3,DKU-ls14xe-0003,2017/05/03
2017/01/18,110.0,3,DKU-e18hp5-0001,2017/04/15
2017/01/18,230.0,3,DKU-m2hmsk-0001,2017/04/13
2017/01/18,257.0,1,DKU-y73mb9-0003,2017/05/17
2017/01/18,50.0,2,DKU-1vod0z-0001,2017/04/17
2017/01/18,50.0,3,DKU-vv8vab-0001,2017/05/22
2017/01/19,75.0,1,DKU-lh62b7-0002,2017/03/31
2017/01/19,376.0,1,DKU-cwvb9o-0003,2017/05/20
2017/01/20,87.0,1,DKU-1pvgja-0003,2017/04/07
2017/01/20,50.0,1,DKU-ymx3lp-0001,2017/04/29
2017/01/20,125.0,1,DKU-cvc8vv-0002,2017/03/22
2017/01/20,87.0,3,DKU-gu28le-0003,2017/03/19
2017/01/21,356.0,3,DKU-4x5cf0-0004,2017/05/21
2017/01/21,167.0,1,DKU-7787t2-0002,2017/06/02
2017/01/21,162.0,1,DKU-4xfzr3-0002,2017/04/09
2017/01/21,345.0,2,DKU-kerh97-0002,2017/03/26
2017/01/22,120.0,3,DKU-3bxeqp-0001,2017/04/29
2017/01/22,225.0,2,DKU-0kx5yv-0001,2017/04/29
2017/01/22,298.0,2,DKU-ohe518-0003,2017/04/07
2017/01/22,87.0,1,DKU-fahx8f-0003,2017/04/01
2017/01/22,247.0,3,DKU-6fyyus-0002,2017/04/11
2017/01/22,175.0,1,DKU-cn7ata-0002,2017/05/05
2017/01/23,142.0,3,DKU-ym43g5-0003,2017/04/28
2017/01/23,55.0,2,DKU-ddr176-0001,2017/05/15
2017/01/23,141.0,1,DKU-g1p2v7-0004,2017/04/24
2017/01/24,370.0,3,DKU-4rftsv-0003,2017/05/09
2017/01/24,105.0,3,DKU-itzojo-0001,2017/04/28
2017/01/24,345.0,2,DKU-8gkiwf-0003,2017/04/17
2017/01/24,107.0,1,DKU-ndxqb7-0003,2017/04/16
2017/01/24,98.0,2,DKU-6bn0l3-0003,2017/05/05
2017/01/25,527.0,1,DKU-2obwtz-0002,2017/05/17
2017/01/25,102.0,1,DKU-c93lj9-0002,2017/04/02
2017/01/25,75.0,3,DKU-6f7yyg-0002,2017/05/25
2017/01/25,80.0,3,DKU-fjusfa-0002,2017/04/13
2017/01/25,210.0,1,DKU-wal9qi-0003,2017/05/13
2017/01/25,50.0,3,DKU-izroyl-0001,2017/04/08
2017/01/25,90.0,1,DKU-q4k637-0001,2017/04/25
2017/01/26,95.0,1,DKU-29ifpg-0001,2017/04/26
2017/01/26,240.0,2,DKU-bmqbun-0002,2017/05/05
